0.098172,0.098172,0.098172,0.10731,0.098172,0.10731,0.098172,0.098172,0.098172,0.098172
0.098101,0.098101,0.098101,0.1076,0.098101,0.1076,0.098101,0.098101,0.098101,0.098101
0.099025,0.099025,0.099025,0.1039,0.099025,0.1039,0.099025,0.099025,0.099025,0.099025
0.10027,0.10027,0.10027,0.09892,0.10027,0.09892,0.10027,0.10027,0.10027,0.10027
0.098856,0.098856,0.098856,0.10458,0.098856,0.10458,0.098856,0.098856,0.098856,0.098856
0.099045,0.099045,0.099045,0.10382,0.099045,0.10382,0.099045,0.099045,0.099045,0.099045
0.10013,0.10013,0.10013,0.099487,0.10013,0.099487,0.10013,0.10013,0.10013,0.10013
0.099531,0.099531,0.099531,0.10188,0.099531,0.10188,0.099531,0.099531,0.099531,0.099531
0.10089,0.10089,0.10089,0.096431,0.10089,0.096431,0.10089,0.10089,0.10089,0.10089
0.098885,0.098885,0.098885,0.10446,0.098885,0.10446,0.098885,0.098885,0.098885,0.098885
0.099296,0.099296,0.099296,0.10281,0.099296,0.10281,0.099296,0.099296,0.099296,0.099296
0.10002,0.10002,0.10002,0.0999,0.10002,0.0999,0.10002,0.10002,0.10002,0.10002
0.098854,0.098854,0.098854,0.10458,0.098854,0.10458,0.098854,0.098854,0.098854,0.098854
0.099852,0.099852,0.099852,0.10059,0.099852,0.10059,0.099852,0.099852,0.099852,0.099852
0.099471,0.099471,0.099471,0.10212,0.099471,0.10212,0.099471,0.099471,0.099471,0.099471
0.099648,0.099648,0.099648,0.10141,0.099648,0.10141,0.099648,0.099648,0.099648,0.099648
0.099355,0.099355,0.099355,0.10258,0.099355,0.10258,0.099355,0.099355,0.099355,0.099355
0.09937,0.09937,0.09937,0.10252,0.09937,0.10252,0.09937,0.09937,0.09937,0.09937
0.098834,0.098834,0.098834,0.10466,0.098834,0.10466,0.098834,0.098834,0.098834,0.098834
0.099405,0.099405,0.099405,0.10238,0.099405,0.10238,0.099405,0.099405,0.099405,0.099405
0.098765,0.098765,0.098765,0.10494,0.098765,0.10494,0.098765,0.098765,0.098765,0.098765
0.099269,0.099269,0.099269,0.10292,0.099269,0.10292,0.099269,0.099269,0.099269,0.099269
0.099512,0.099512,0.099512,0.10195,0.099512,0.10195,0.099512,0.099512,0.099512,0.099512
0.098014,0.098014,0.098014,0.10794,0.098014,0.10794,0.098014,0.098014,0.098014,0.098014
0.099707,0.099707,0.099707,0.10117,0.099707,0.10117,0.099707,0.099707,0.099707,0.099707
0.099101,0.099101,0.099101,0.1036,0.099101,0.1036,0.099101,0.099101,0.099101,0.099101
0.09731,0.09731,0.09731,0.11076,0.09731,0.11076,0.09731,0.09731,0.09731,0.09731
0.099278,0.099278,0.099278,0.10289,0.099278,0.10289,0.099278,0.099278,0.099278,0.099278
0.098748,0.098748,0.098748,0.10501,0.098748,0.10501,0.098748,0.098748,0.098748,0.098748
0.099395,0.099395,0.099395,0.10242,0.099395,0.10242,0.099395,0.099395,0.099395,0.099395
0.099554,0.099554,0.099554,0.10178,0.099554,0.10178,0.099554,0.099554,0.099554,0.099554
0.098252,0.098252,0.098252,0.10699,0.098252,0.10699,0.098252,0.098252,0.098252,0.098252
0.099201,0.099201,0.099201,0.1032,0.099201,0.1032,0.099201,0.099201,0.099201,0.099201
0.099835,0.099835,0.099835,0.10066,0.099835,0.10066,0.099835,0.099835,0.099835,0.099835
0.0997,0.0997,0.0997,0.1012,0.0997,0.1012,0.0997,0.0997,0.0997,0.0997
0.099649,0.099649,0.099649,0.1014,0.099649,0.1014,0.099649,0.099649,0.099649,0.099649
0.098119,0.098119,0.098119,0.10753,0.098119,0.10753,0.098119,0.098119,0.098119,0.098119
0.098137,0.098137,0.098137,0.10745,0.098137,0.10745,0.098137,0.098137,0.098137,0.098137
0.10011,0.10011,0.10011,0.099563,0.10011,0.099563,0.10011,0.10011,0.10011,0.10011
0.099298,0.099298,0.099298,0.10281,0.099298,0.10281,0.099298,0.099298,0.099298,0.099298
0.099262,0.099262,0.099262,0.10295,0.099262,0.10295,0.099262,0.099262,0.099262,0.099262
0.098505,0.098505,0.098505,0.10598,0.098505,0.10598,0.098505,0.098505,0.098505,0.098505
0.09945,0.09945,0.09945,0.1022,0.09945,0.1022,0.09945,0.09945,0.09945,0.09945
0.099276,0.099276,0.099276,0.1029,0.099276,0.1029,0.099276,0.099276,0.099276,0.099276
0.099867,0.099867,0.099867,0.10053,0.099867,0.10053,0.099867,0.099867,0.099867,0.099867
0.099883,0.099883,0.099883,0.10047,0.099883,0.10047,0.099883,0.099883,0.099883,0.099883
0.09951,0.09951,0.09951,0.10196,0.09951,0.10196,0.09951,0.09951,0.09951,0.09951
0.09914,0.09914,0.09914,0.10344,0.09914,0.10344,0.09914,0.09914,0.09914,0.09914
0.1004,0.1004,0.1004,0.098395,0.1004,0.098395,0.1004,0.1004,0.1004,0.1004
0.1016,0.1016,0.1016,0.093593,0.1016,0.093593,0.1016,0.1016,0.1016,0.1016
0.099721,0.099721,0.099721,0.10112,0.099721,0.10112,0.099721,0.099721,0.099721,0.099721
0.09899,0.09899,0.09899,0.10404,0.09899,0.10404,0.09899,0.09899,0.09899,0.09899
0.099019,0.099019,0.099019,0.10392,0.099019,0.10392,0.099019,0.099019,0.099019,0.099019
0.099621,0.099621,0.099621,0.10152,0.099621,0.10152,0.099621,0.099621,0.099621,0.099621
0.099125,0.099125,0.099125,0.1035,0.099125,0.1035,0.099125,0.099125,0.099125,0.099125
0.098858,0.098858,0.098858,0.10457,0.098858,0.10457,0.098858,0.098858,0.098858,0.098858
0.099467,0.099467,0.099467,0.10213,0.099467,0.10213,0.099467,0.099467,0.099467,0.099467
0.097771,0.097771,0.097771,0.10892,0.097771,0.10892,0.097771,0.097771,0.097771,0.097771
0.098898,0.098898,0.098898,0.10441,0.098898,0.10441,0.098898,0.098898,0.098898,0.098898
0.099295,0.099295,0.099295,0.10282,0.099295,0.10282,0.099295,0.099295,0.099295,0.099295
0.099203,0.099203,0.099203,0.10319,0.099203,0.10319,0.099203,0.099203,0.099203,0.099203
0.098768,0.098768,0.098768,0.10493,0.098768,0.10493,0.098768,0.098768,0.098768,0.098768
0.098323,0.098323,0.098323,0.10671,0.098323,0.10671,0.098323,0.098323,0.098323,0.098323
0.099862,0.099862,0.099862,0.10055,0.099862,0.10055,0.099862,0.099862,0.099862,0.099862
0.099475,0.099475,0.099475,0.1021,0.099475,0.1021,0.099475,0.099475,0.099475,0.099475
0.099529,0.099529,0.099529,0.10189,0.099529,0.10189,0.099529,0.099529,0.099529,0.099529
0.099424,0.099424,0.099424,0.1023,0.099424,0.1023,0.099424,0.099424,0.099424,0.099424
0.09981,0.09981,0.09981,0.10076,0.09981,0.10076,0.09981,0.09981,0.09981,0.09981
0.099592,0.099592,0.099592,0.10163,0.099592,0.10163,0.099592,0.099592,0.099592,0.099592
0.099165,0.099165,0.099165,0.10334,0.099165,0.10334,0.099165,0.099165,0.099165,0.099165
0.099784,0.099784,0.099784,0.10086,0.099784,0.10086,0.099784,0.099784,0.099784,0.099784
0.09712,0.09712,0.09712,0.11152,0.09712,0.11152,0.09712,0.09712,0.09712,0.09712
0.099451,0.099451,0.099451,0.10219,0.099451,0.10219,0.099451,0.099451,0.099451,0.099451
0.099256,0.099256,0.099256,0.10298,0.099256,0.10298,0.099256,0.099256,0.099256,0.099256
0.099518,0.099518,0.099518,0.10193,0.099518,0.10193,0.099518,0.099518,0.099518,0.099518
0.09911,0.09911,0.09911,0.10356,0.09911,0.10356,0.09911,0.09911,0.09911,0.09911
0.098886,0.098886,0.098886,0.10445,0.098886,0.10445,0.098886,0.098886,0.098886,0.098886
0.098113,0.098113,0.098113,0.10755,0.098113,0.10755,0.098113,0.098113,0.098113,0.098113
0.098654,0.098654,0.098654,0.10538,0.098654,0.10538,0.098654,0.098654,0.098654,0.098654
0.099513,0.099513,0.099513,0.10195,0.099513,0.10195,0.099513,0.099513,0.099513,0.099513
0.098907,0.098907,0.098907,0.10437,0.098907,0.10437,0.098907,0.098907,0.098907,0.098907
0.098831,0.098831,0.098831,0.10467,0.098831,0.10467,0.098831,0.098831,0.098831,0.098831
0.099523,0.099523,0.099523,0.10191,0.099523,0.10191,0.099523,0.099523,0.099523,0.099523
0.098009,0.098009,0.098009,0.10796,0.098009,0.10796,0.098009,0.098009,0.098009,0.098009
0.10006,0.10006,0.10006,0.099766,0.10006,0.099766,0.10006,0.10006,0.10006,0.10006
0.09916,0.09916,0.09916,0.10336,0.09916,0.10336,0.09916,0.09916,0.09916,0.09916
0.10007,0.10007,0.10007,0.099722,0.10007,0.099722,0.10007,0.10007,0.10007,0.10007
0.098988,0.098988,0.098988,0.10405,0.098988,0.10405,0.098988,0.098988,0.098988,0.098988
0.099371,0.099371,0.099371,0.10252,0.099371,0.10252,0.099371,0.099371,0.099371,0.099371
0.099171,0.099171,0.099171,0.10332,0.099171,0.10332,0.099171,0.099171,0.099171,0.099171
0.09914,0.09914,0.09914,0.10344,0.09914,0.10344,0.09914,0.09914,0.09914,0.09914
0.097882,0.097882,0.097882,0.10847,0.097882,0.10847,0.097882,0.097882,0.097882,0.097882
0.099342,0.099342,0.099342,0.10263,0.099342,0.10263,0.099342,0.099342,0.099342,0.099342
0.099829,0.099829,0.099829,0.10068,0.099829,0.10068,0.099829,0.099829,0.099829,0.099829
0.0969,0.0969,0.0969,0.1124,0.0969,0.1124,0.0969,0.0969,0.0969,0.0969
0.098797,0.098797,0.098797,0.10481,0.098797,0.10481,0.098797,0.098797,0.098797,0.098797
0.098807,0.098807,0.098807,0.10477,0.098807,0.10477,0.098807,0.098807,0.098807,0.098807
0.099343,0.099343,0.099343,0.10263,0.099343,0.10263,0.099343,0.099343,0.099343,0.099343
0.097131,0.097131,0.097131,0.11148,0.097131,0.11148,0.097131,0.097131,0.097131,0.097131
0.099545,0.099545,0.099545,0.10182,0.099545,0.10182,0.099545,0.099545,0.099545,0.099545
0.10072,0.10072,0.10072,0.097114,0.10072,0.097114,0.10072,0.10072,0.10072,0.10072
0.099694,0.099694,0.099694,0.10122,0.099694,0.10122,0.099694,0.099694,0.099694,0.099694
0.10028,0.10028,0.10028,0.098879,0.10028,0.098879,0.10028,0.10028,0.10028,0.10028
0.099431,0.099431,0.099431,0.10228,0.099431,0.10228,0.099431,0.099431,0.099431,0.099431
0.099048,0.099048,0.099048,0.10381,0.099048,0.10381,0.099048,0.099048,0.099048,0.099048
0.099629,0.099629,0.099629,0.10148,0.099629,0.10148,0.099629,0.099629,0.099629,0.099629
0.098902,0.098902,0.098902,0.10439,0.098902,0.10439,0.098902,0.098902,0.098902,0.098902
0.099293,0.099293,0.099293,0.10283,0.099293,0.10283,0.099293,0.099293,0.099293,0.099293
0.099923,0.099923,0.099923,0.10031,0.099923,0.10031,0.099923,0.099923,0.099923,0.099923
0.098581,0.098581,0.098581,0.10568,0.098581,0.10568,0.098581,0.098581,0.098581,0.098581
0.099432,0.099432,0.099432,0.10227,0.099432,0.10227,0.099432,0.099432,0.099432,0.099432
0.099164,0.099164,0.099164,0.10334,0.099164,0.10334,0.099164,0.099164,0.099164,0.099164
0.097467,0.097467,0.097467,0.11013,0.097467,0.11013,0.097467,0.097467,0.097467,0.097467
0.099337,0.099337,0.099337,0.10265,0.099337,0.10265,0.099337,0.099337,0.099337,0.099337
0.099689,0.099689,0.099689,0.10124,0.099689,0.10124,0.099689,0.099689,0.099689,0.099689
0.099606,0.099606,0.099606,0.10158,0.099606,0.10158,0.099606,0.099606,0.099606,0.099606
0.099153,0.099153,0.099153,0.10339,0.099153,0.10339,0.099153,0.099153,0.099153,0.099153
0.099648,0.099648,0.099648,0.10141,0.099648,0.10141,0.099648,0.099648,0.099648,0.099648
0.099285,0.099285,0.099285,0.10286,0.099285,0.10286,0.099285,0.099285,0.099285,0.099285
0.099489,0.099489,0.099489,0.10205,0.099489,0.10205,0.099489,0.099489,0.099489,0.099489
0.099107,0.099107,0.099107,0.10357,0.099107,0.10357,0.099107,0.099107,0.099107,0.099107
0.099027,0.099027,0.099027,0.10389,0.099027,0.10389,0.099027,0.099027,0.099027,0.099027
0.099519,0.099519,0.099519,0.10192,0.099519,0.10192,0.099519,0.099519,0.099519,0.099519
0.099604,0.099604,0.099604,0.10158,0.099604,0.10158,0.099604,0.099604,0.099604,0.099604
0.09941,0.09941,0.09941,0.10236,0.09941,0.10236,0.09941,0.09941,0.09941,0.09941
0.099425,0.099425,0.099425,0.1023,0.099425,0.1023,0.099425,0.099425,0.099425,0.099425
0.10001,0.10001,0.10001,0.09995,0.10001,0.09995,0.10001,0.10001,0.10001,0.10001
0.09924,0.09924,0.09924,0.10304,0.09924,0.10304,0.09924,0.09924,0.09924,0.09924
0.099571,0.099571,0.099571,0.10172,0.099571,0.10172,0.099571,0.099571,0.099571,0.099571
0.098573,0.098573,0.098573,0.10571,0.098573,0.10571,0.098573,0.098573,0.098573,0.098573
0.098545,0.098545,0.098545,0.10582,0.098545,0.10582,0.098545,0.098545,0.098545,0.098545
0.09969,0.09969,0.09969,0.10124,0.09969,0.10124,0.09969,0.09969,0.09969,0.09969
0.10011,0.10011,0.10011,0.099568,0.10011,0.099568,0.10011,0.10011,0.10011,0.10011
0.099564,0.099564,0.099564,0.10174,0.099564,0.10174,0.099564,0.099564,0.099564,0.099564
0.099577,0.099577,0.099577,0.10169,0.099577,0.10169,0.099577,0.099577,0.099577,0.099577
0.099885,0.099885,0.099885,0.10046,0.099885,0.10046,0.099885,0.099885,0.099885,0.099885
0.099799,0.099799,0.099799,0.10081,0.099799,0.10081,0.099799,0.099799,0.099799,0.099799
0.099448,0.099448,0.099448,0.10221,0.099448,0.10221,0.099448,0.099448,0.099448,0.099448
0.099704,0.099704,0.099704,0.10118,0.099704,0.10118,0.099704,0.099704,0.099704,0.099704
0.1001,0.1001,0.1001,0.099595,0.1001,0.099595,0.1001,0.1001,0.1001,0.1001
0.09937,0.09937,0.09937,0.10252,0.09937,0.10252,0.09937,0.09937,0.09937,0.09937
0.099204,0.099204,0.099204,0.10319,0.099204,0.10319,0.099204,0.099204,0.099204,0.099204
0.10122,0.10122,0.10122,0.095116,0.10122,0.095116,0.10122,0.10122,0.10122,0.10122
0.10302,0.10302,0.10302,0.08791,0.10302,0.08791,0.10302,0.10302,0.10302,0.10302
0.1003,0.1003,0.1003,0.098799,0.1003,0.098799,0.1003,0.1003,0.1003,0.1003
0.10126,0.10126,0.10126,0.094956,0.10126,0.094956,0.10126,0.10126,0.10126,0.10126
0.099615,0.099615,0.099615,0.10154,0.099615,0.10154,0.099615,0.099615,0.099615,0.099615
0.10082,0.10082,0.10082,0.096728,0.10082,0.096728,0.10082,0.10082,0.10082,0.10082
0.099083,0.099083,0.099083,0.10367,0.099083,0.10367,0.099083,0.099083,0.099083,0.099083
0.10263,0.10263,0.10263,0.089477,0.10263,0.089477,0.10263,0.10263,0.10263,0.10263
0.10253,0.10253,0.10253,0.089886,0.10253,0.089886,0.10253,0.10253,0.10253,0.10253
0.10265,0.10265,0.10265,0.089396,0.10265,0.089396,0.10265,0.10265,0.10265,0.10265
0.10232,0.10232,0.10232,0.090717,0.10232,0.090717,0.10232,0.10232,0.10232,0.10232
0.10112,0.10112,0.10112,0.095522,0.10112,0.095522,0.10112,0.10112,0.10112,0.10112
0.099821,0.099821,0.099821,0.10072,0.099821,0.10072,0.099821,0.099821,0.099821,0.099821
0.10144,0.10144,0.10144,0.094223,0.10144,0.094223,0.10144,0.10144,0.10144,0.10144
0.101,0.101,0.101,0.096001,0.101,0.096001,0.101,0.101,0.101,0.101
0.10326,0.10326,0.10326,0.086968,0.10326,0.086968,0.10326,0.10326,0.10326,0.10326
0.10237,0.10237,0.10237,0.090539,0.10237,0.090539,0.10237,0.10237,0.10237,0.10237
0.099952,0.099952,0.099952,0.10019,0.099952,0.10019,0.099952,0.099952,0.099952,0.099952
0.099773,0.099773,0.099773,0.10091,0.099773,0.10091,0.099773,0.099773,0.099773,0.099773
0.10052,0.10052,0.10052,0.097932,0.10052,0.097932,0.10052,0.10052,0.10052,0.10052
0.10416,0.10416,0.10416,0.083351,0.10416,0.083351,0.10416,0.10416,0.10416,0.10416
0.10355,0.10355,0.10355,0.085798,0.10355,0.085798,0.10355,0.10355,0.10355,0.10355
0.10289,0.10289,0.10289,0.088441,0.10289,0.088441,0.10289,0.10289,0.10289,0.10289
0.10146,0.10146,0.10146,0.094157,0.10146,0.094157,0.10146,0.10146,0.10146,0.10146
0.10064,0.10064,0.10064,0.097441,0.10064,0.097441,0.10064,0.10064,0.10064,0.10064
0.10229,0.10229,0.10229,0.090852,0.10229,0.090852,0.10229,0.10229,0.10229,0.10229
0.10021,0.10021,0.10021,0.099141,0.10021,0.099141,0.10021,0.10021,0.10021,0.10021
0.10152,0.10152,0.10152,0.093936,0.10152,0.093936,0.10152,0.10152,0.10152,0.10152
0.10294,0.10294,0.10294,0.088234,0.10294,0.088234,0.10294,0.10294,0.10294,0.10294
0.10107,0.10107,0.10107,0.09572,0.10107,0.09572,0.10107,0.10107,0.10107,0.10107
0.10343,0.10343,0.10343,0.08628,0.10343,0.08628,0.10343,0.10343,0.10343,0.10343
0.10115,0.10115,0.10115,0.095413,0.10115,0.095413,0.10115,0.10115,0.10115,0.10115
0.1034,0.1034,0.1034,0.086399,0.1034,0.086399,0.1034,0.1034,0.1034,0.1034
0.10165,0.10165,0.10165,0.093392,0.10165,0.093392,0.10165,0.10165,0.10165,0.10165
0.1008,0.1008,0.1008,0.096782,0.1008,0.096782,0.1008,0.1008,0.1008,0.1008
0.099645,0.099645,0.099645,0.10142,0.099645,0.10142,0.099645,0.099645,0.099645,0.099645
0.09939,0.09939,0.09939,0.10244,0.09939,0.10244,0.09939,0.09939,0.09939,0.09939
0.10205,0.10205,0.10205,0.091817,0.10205,0.091817,0.10205,0.10205,0.10205,0.10205
0.10227,0.10227,0.10227,0.090901,0.10227,0.090901,0.10227,0.10227,0.10227,0.10227
0.10318,0.10318,0.10318,0.08727,0.10318,0.08727,0.10318,0.10318,0.10318,0.10318
0.10003,0.10003,0.10003,0.099869,0.10003,0.099869,0.10003,0.10003,0.10003,0.10003
0.10185,0.10185,0.10185,0.092582,0.10185,0.092582,0.10185,0.10185,0.10185,0.10185
0.10047,0.10047,0.10047,0.098127,0.10047,0.098127,0.10047,0.10047,0.10047,0.10047
0.10066,0.10066,0.10066,0.097378,0.10066,0.097378,0.10066,0.10066,0.10066,0.10066
0.099652,0.099652,0.099652,0.10139,0.099652,0.10139,0.099652,0.099652,0.099652,0.099652
0.10092,0.10092,0.10092,0.096304,0.10092,0.096304,0.10092,0.10092,0.10092,0.10092
0.1012,0.1012,0.1012,0.095213,0.1012,0.095213,0.1012,0.1012,0.1012,0.1012
0.099854,0.099854,0.099854,0.10058,0.099854,0.10058,0.099854,0.099854,0.099854,0.099854
0.10283,0.10283,0.10283,0.088682,0.10283,0.088682,0.10283,0.10283,0.10283,0.10283
0.10257,0.10257,0.10257,0.089712,0.10257,0.089712,0.10257,0.10257,0.10257,0.10257
0.10339,0.10339,0.10339,0.086454,0.10339,0.086454,0.10339,0.10339,0.10339,0.10339
0.10277,0.10277,0.10277,0.088918,0.10277,0.088918,0.10277,0.10277,0.10277,0.10277
0.099645,0.099645,0.099645,0.10142,0.099645,0.10142,0.099645,0.099645,0.099645,0.099645
0.1019,0.1019,0.1019,0.09238,0.1019,0.09238,0.1019,0.1019,0.1019,0.1019
0.10218,0.10218,0.10218,0.09126,0.10218,0.09126,0.10218,0.10218,0.10218,0.10218
0.10201,0.10201,0.10201,0.091975,0.10201,0.091975,0.10201,0.10201,0.10201,0.10201
0.10027,0.10027,0.10027,0.098915,0.10027,0.098915,0.10027,0.10027,0.10027,0.10027
0.1018,0.1018,0.1018,0.092793,0.1018,0.092793,0.1018,0.1018,0.1018,0.1018
0.10307,0.10307,0.10307,0.087738,0.10307,0.087738,0.10307,0.10307,0.10307,0.10307
0.1021,0.1021,0.1021,0.091584,0.1021,0.091584,0.1021,0.1021,0.1021,0.1021
0.10159,0.10159,0.10159,0.093647,0.10159,0.093647,0.10159,0.10159,0.10159,0.10159
0.10005,0.10005,0.10005,0.099795,0.10005,0.099795,0.10005,0.10005,0.10005,0.10005
0.10295,0.10295,0.10295,0.088203,0.10295,0.088203,0.10295,0.10295,0.10295,0.10295
0.10053,0.10053,0.10053,0.097874,0.10053,0.097874,0.10053,0.10053,0.10053,0.10053
0.099838,0.099838,0.099838,0.10065,0.099838,0.10065,0.099838,0.099838,0.099838,0.099838
0.10247,0.10247,0.10247,0.090114,0.10247,0.090114,0.10247,0.10247,0.10247,0.10247
0.10267,0.10267,0.10267,0.089326,0.10267,0.089326,0.10267,0.10267,0.10267,0.10267
0.10366,0.10366,0.10366,0.085361,0.10366,0.085361,0.10366,0.10366,0.10366,0.10366
0.10006,0.10006,0.10006,0.099754,0.10006,0.099754,0.10006,0.10006,0.10006,0.10006
0.1016,0.1016,0.1016,0.093619,0.1016,0.093619,0.1016,0.1016,0.1016,0.1016
0.10176,0.10176,0.10176,0.092959,0.10176,0.092959,0.10176,0.10176,0.10176,0.10176
0.10344,0.10344,0.10344,0.086254,0.10344,0.086254,0.10344,0.10344,0.10344,0.10344
0.10032,0.10032,0.10032,0.098733,0.10032,0.098733,0.10032,0.10032,0.10032,0.10032
0.10302,0.10302,0.10302,0.087912,0.10302,0.087912,0.10302,0.10302,0.10302,0.10302
0.099814,0.099814,0.099814,0.10075,0.099814,0.10075,0.099814,0.099814,0.099814,0.099814
0.10284,0.10284,0.10284,0.088624,0.10284,0.088624,0.10284,0.10284,0.10284,0.10284
0.10217,0.10217,0.10217,0.091333,0.10217,0.091333,0.10217,0.10217,0.10217,0.10217
0.10302,0.10302,0.10302,0.087937,0.10302,0.087937,0.10302,0.10302,0.10302,0.10302
0.10128,0.10128,0.10128,0.094867,0.10128,0.094867,0.10128,0.10128,0.10128,0.10128
0.1006,0.1006,0.1006,0.097618,0.1006,0.097618,0.1006,0.1006,0.1006,0.1006
